ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_agri_ESA20_agri,agri_ESA20_agri_exp,agri_ESA20_agri_freq
60912,609,6,KHM,Andoung Pou,Taing Kouk,Kampong Thom,Cambodia,2091.436,1946.032,0.0270473455729402
200402,2004,20,KHM,Andoung Pou,Romeas Haek,Svay Rieng,Cambodia,2675.533,2543.551,0.0810811342096148
40601,406,4,KHM,Andoung Snay,Rolea B'ier,Kampong Chhnang,Cambodia,2432.225,2316.314,0.0336918915138448
180201,1802,18,KHM,Andoung Thma,Prey Nob,Preah Sihanouk,Cambodia,1892.477,1818.426,0.10810833105114
200403,2004,20,KHM,Andoung Trabaek,Romeas Haek,Svay Rieng,Cambodia,2896.441,2778.535,0.0930407570896174
90101,901,9,KHM,Andoung Tuek,Botum Sakor,Koh Kong,Cambodia,777.499,0,0
70609,706,7,KHM,Ang Sophy,Kampong Trach,Kampot,Cambodia,1176.723,1120.306,0.0810546404285972
211006,2110,21,KHM,Angk Kaev,Treang,Takeo,Cambodia,3922.777,3754.898,0.0820552249355375
211002,2110,21,KHM,Angk Khnor,Treang,Takeo,Cambodia,2108.919,1983.45,0.0822067609468351
70101,701,7,KHM,Angk Phnum Touch,Angkor Chey,Kampot,Cambodia,1929.296,1858.068,0.107898634495616
50301,503,5,KHM,Angk Popel,Kong Pisei,Kampong Speu,Cambodia,1577.057,1498.532,0.107891589902651
210401,2104,21,KHM,Angk Prasat,Kiri Vong,Takeo,Cambodia,6848.466,6607.396,0.156477226429292
200404,2004,20,KHM,Angk Prasrae,Romeas Haek,Svay Rieng,Cambodia,3012.341,2920.277,0.0817261513205768
70509,705,7,KHM,Angk Romeas,Dang Tong,Kampot,Cambodia,1806.468,1726.827,0.147040786367135
210901,2109,21,KHM,Angk Ta Saom,Tram Kak,Takeo,Cambodia,3200.198,3073.639,0.0541029704529387
200501,2005,20,KHM,Angk Ta Sou,Svay Chrum,Svay Rieng,Cambodia,1254.839,1177.718,0.162161909727116
210601,2106,21,KHM,Angkanh,Prey Kabbas,Takeo,Cambodia,1390.03,1293.58,0.178956075387684
211001,2110,21,KHM,Angkanh,Treang,Takeo,Cambodia,1866.321,1755.942,0.0810812657821272
230101,2301,23,KHM,Angkaol,Damnak Chang'aeur,Kep,Cambodia,2011.666,1919.99,0.0556278938952807
140601,1406,14,KHM,Angkor Angk,Peam Chor,Prey Veng,Cambodia,3779.733,3664.941,0.085898790730874
21002,210,2,KHM,Angkor Ban,Sampov Lun,Battambang,Cambodia,6775.043,6488.027,0.161328705937876
30701,307,3,KHM,Angkor Ban,Kang Meas,Kampong Cham,Cambodia,717.734,658.725,0.162161751869141
210101,2101,21,KHM,Angkor Borei,Angkor Borei,Takeo,Cambodia,2517.822,2446.724,0.108108229616418
140901,1409,14,KHM,Angkor Reach,Preah Sdach,Prey Veng,Cambodia,4407.82,4245.925,0.324324381612958
140501,1405,14,KHM,Angkor Sar,Me Sang,Prey Veng,Cambodia,3159.561,2989.157,0.121325176295524
141301,1413,14,KHM,Angkor Tret,Svay Antor,Prey Veng,Cambodia,5379.589,5157.71,0.297297250136204
250201,2502,25,KHM,Anhchaeum,Tboung Khmum,Tboung Khmum,Cambodia,6344.764,6162.463,0.0295375404282346
40101,401,4,KHM,Anhchanh Rung,Baribour,Kampong Chhnang,Cambodia,5135.163,34.221,0.0270301861430116
70102,701,7,KHM,Ankor Chey,Angkor Chey,Kampot,Cambodia,1003.675,943.395,0.108108480541025
190505,1905,19,KHM,Anlong Chrey,Thala Barivat,Stung Treng,Cambodia,6821.61,1913.005,0.1325082788597
190501,1905,19,KHM,Anlong Phe,Thala Barivat,Stung Treng,Cambodia,1874.756,1282.213,0.133572191203802
150603,1506,15,KHM,Anlong Reab,Veal Veaeng,Pursat,Cambodia,3115.902,0,0
80102,801,8,KHM,Anlong Romiet,Kandal Stueng,Kandal,Cambodia,267.652,250.932,0.0597094033443323
20205,202,2,KHM,Anlong Run,Thma Koul,Battambang,Cambodia,10150.006,9938.986,0.081293302958672
170401,1704,17,KHM,Anlong Samnar,Chi Kraeng,Siemreap,Cambodia,3419.249,2591.661,0.0810812062225731
150301,1503,15,KHM,Anlong Tnaot,Krakor,Pursat,Cambodia,5889.691,5315.875,0.0575237378606532
220101,2201,22,KHM,Anlong Veaeng,Anlong Veaeng,Oddar Meanchey,Cambodia,19958.156,5342.932,0.0810822597030993
20801,208,2,KHM,Anlong Vil,Sangkae,Battambang,Cambodia,4057.479,3846.636,0.0541197555474446
150201,1502,15,KHM,Anlong Vil,Kandieng,Pursat,Cambodia,3246.186,3150.396,0.054262384792261
150302,1503,15,KHM,Ansa Chambak,Krakor,Pursat,Cambodia,10282.001,7844.229,0.0410610144094467
140301,1403,14,KHM,Ansaong,Kampong Trabaek,Prey Veng,Cambodia,2971.751,2826.699,0.216216158848183
31501,315,3,KHM,Areaks Tnot,Stueng Trang,Kampong Cham,Cambodia,313.456,279.727,0.0540527013838493
40303,403,4,KHM,B'er,Kampong Chhnang,Kampong Chhnang,Cambodia,17.951,14.493,0.0586490029669496
140701,1407,14,KHM,Ba Baong,Peam Ro,Prey Veng,Cambodia,3259.591,3202.205,0.0580119011743471
210102,2101,21,KHM,Ba Srae,Angkor Borei,Takeo,Cambodia,4759.671,4551.593,0.112287719925749
160505,1605,16,KHM,Ba Tang,Lumphat,Ratanak Kiri,Cambodia,2897.055,0,0
80801,808,8,KHM,Baek Chan,Angk Snuol,Kandal,Cambodia,709.89,650.311,0.216216548697469
220501,2205,22,KHM,Bak Anloung,Trapeang Prasat,Oddar Meanchey,Cambodia,9286.283,6517.137,0.133832847153589
150401,1504,15,KHM,Bak Chenhchien,Phnum Kravanh,Pursat,Cambodia,4577.343,4420.539,0.107507930593984
80301,803,8,KHM,Bak Dav,Khsach Kandal,Kandal,Cambodia,735.749,697.848,0.131388210613199
121005,1210,12,KHM,Bak Kaeng,Chraoy Chongvar,Phnom Penh,Cambodia,583.777,534.927,0.1373869705586
60101,601,6,KHM,Bak Sna,Baray,Kampong Thom,Cambodia,3175.16,3071.064,0.0270271150324448
170902,1709,17,KHM,Bakong,Prasat Bakong,Siemreap,Cambodia,1964.707,1897.637,0.0480618790632771
60102,601,6,KHM,Ballangk,Baray,Kampong Thom,Cambodia,4244.759,4089.928,0.027027126149898
170903,1709,17,KHM,Ballangk,Prasat Bakong,Siemreap,Cambodia,3744.653,3632.208,0.046990700973072
210602,2106,21,KHM,Ban Kam,Prey Kabbas,Takeo,Cambodia,2079.82,1954.381,0.18918624362394
70301,703,7,KHM,Baniev,Chhuk,Kampot,Cambodia,2278.836,2178.708,0.0810875069077637
140702,1407,14,KHM,Banlich Prasat,Peam Ro,Prey Veng,Cambodia,1773.8,1693.731,0.0562521439354892
220401,2204,22,KHM,Bansay Reak,Samraong,Oddar Meanchey,Cambodia,12719.205,4607.739,0.0772469968459585
20209,202,2,KHM,Bansay Traeng,Thma Koul,Battambang,Cambodia,6897.451,6673.502,0.0810811175301963
140902,1409,14,KHM,Banteay Chakrei,Preah Sdach,Prey Veng,Cambodia,9002.746,8754.608,0.3241334163677
10701,107,1,KHM,Banteay Chhmar,Thma Puok,Banteay Meanchey,Cambodia,48428.891,33652.723,0.0407118615631787
80201,802,8,KHM,Banteay Daek,Kien Svay,Kandal,Cambodia,3851.978,1988.632,0.0810723150386799
150508,1505,15,KHM,Banteay Dei,Pursat,Pursat,Cambodia,1570.968,1485.007,0.0952635240103245
200201,2002,20,KHM,Banteay Krang,Kampong Rou,Svay Rieng,Cambodia,3297.768,3048.43,0.324324324324324
70201,702,7,KHM,Banteay Meas Khang Kaeut,Banteay Meas,Kampot,Cambodia,3922.451,3760.83,0.0608658195132457
70202,702,7,KHM,Banteay Meas Khang Lech,Banteay Meas,Kampot,Cambodia,3609.364,3444.68,0.0557979260773134
10201,102,1,KHM,Banteay Neang,Mongkol Borei,Banteay Meanchey,Cambodia,5541.956,5313.799,0.03526855268707
40602,406,4,KHM,Banteay Preal,Rolea B'ier,Kampong Chhnang,Cambodia,3295.522,3171.558,0.0317487493528417
60801,608,6,KHM,Banteay Stoung,Stoung,Kampong Thom,Cambodia,6292.918,4724.773,0.0809118237003132
160701,1607,16,KHM,Bar Kham,Ou Ya Dav,Ratanak Kiri,Cambodia,2525.111,0,0
240104,2401,24,KHM,Bar Yakha,Pailin,Pailin,Cambodia,1348.121,1194.269,0.148587964688023
21104,211,2,KHM,Barang Thleak,Phnum Proek,Battambang,Cambodia,7079.354,6308.535,0.181442601174441
31301,313,3,KHM,Baray,Prey Chhor,Kampong Cham,Cambodia,3169.844,0,0
31401,314,3,KHM,Baray,Srei Santhor,Kampong Cham,Cambodia,5547.121,5272.196,0.135135150514131
60103,601,6,KHM,Baray,Baray,Kampong Thom,Cambodia,9500.178,5558.981,0.0270270756456984
141001,1410,14,KHM,Baray,Prey Veng,Prey Veng,Cambodia,2194.747,2105.863,0.105894827916156
210801,2108,21,KHM,Baray,Doun Kaev,Takeo,Cambodia,1653.759,1592.572,0.161972582715256
80103,801,8,KHM,Barku,Kandal Stueng,Kandal,Cambodia,393.013,356.642,0.0674878449537632
80602,806,8,KHM,Barong,Lvea Aem,Kandal,Cambodia,2216.488,1391.406,0.0588261082674647
21405,214,2,KHM,Basak,Rukh Kiri,Battambang,Cambodia,5791.149,4658.552,0.152970708494828
200502,2005,20,KHM,Basak,Svay Chrum,Svay Rieng,Cambodia,4991.891,4830.763,0.169000010971352
50101,501,5,KHM,Basedth,Basedth,Kampong Speu,Cambodia,3484.94,3333.123,0.0540541108143924
10202,102,1,KHM,Bat Trang,Mongkol Borei,Banteay Meanchey,Cambodia,4204.17,3589.718,0.0315191889725042
30101,301,3,KHM,Batheay,Batheay,Kampong Cham,Cambodia,8801.221,8487.975,0.130112188124965
200801,2008,20,KHM,Bati,Bavet,Svay Rieng,Cambodia,2331.507,2263.879,0.189905025842812
20401,204,2,KHM,Bavel,Bavel,Battambang,Cambodia,5970.578,5729.474,0.0810810905154644
200802,2008,20,KHM,Bavet,Bavet,Svay Rieng,Cambodia,1980.682,1771.009,0.18993353506391
20103,201,2,KHM,Bay Damram,Banan,Battambang,Cambodia,5157.225,5001.751,0.106186013658017
180103,1801,18,KHM,Bei,Preah Sihanouk,Preah Sihanouk,Cambodia,19.04,5.231,0.30223666602944
220202,2202,22,KHM,Beng,Banteay Ampil,Oddar Meanchey,Cambodia,48632.785,38293.148,0.0435032397963207
180203,1802,18,KHM,Bet Trang,Prey Nob,Preah Sihanouk,Cambodia,429.518,327.298,0.128366198388013
60104,601,6,KHM,Boeng,Baray,Kampong Thom,Cambodia,2867.007,2703.648,0.027027186971085
150101,1501,15,KHM,Boeng Bat Kandaol,Bakan,Pursat,Cambodia,14172.174,13456.291,0.0810811092001503
10901,109,1,KHM,Boeng Beng,Malai,Banteay Meanchey,Cambodia,2924.318,2743.229,0.101702045290422
100401,1004,10,KHM,Boeng Char,Sambour,Kratie,Cambodia,3477.652,451.3,0.0959251052514957
140903,1409,14,KHM,Boeng Daol,Preah Sdach,Prey Veng,Cambodia,5447.181,5313.819,0.318465307154798
120407,1204,12,KHM,Boeng Kak Ti Muoy,Tuol Kouk,Phnom Penh,Cambodia,0.94,0,0
120408,1204,12,KHM,Boeng Kak Ti Pir,Tuol Kouk,Phnom Penh,Cambodia,0,0,0
160204,1602,16,KHM,Boeng Kansaeng,Ban Lung,Ratanak Kiri,Cambodia,57.9,0,0
150303,1503,15,KHM,Boeng Kantuot,Krakor,Pursat,Cambodia,4911.176,4596.451,0.0301325957787867
121303,1213,12,KHM,Boeng Keng Kang Ti Bei,Boeng Keng Kang,Phnom Penh,Cambodia,0,0,0
121301,1213,12,KHM,Boeng Keng Kang Ti Muoy,Boeng Keng Kang,Phnom Penh,Cambodia,0,0,0
121302,1213,12,KHM,Boeng Keng Kang Ti Pir,Boeng Keng Kang,Phnom Penh,Cambodia,0,0,0
150102,1501,15,KHM,Boeng Khnar,Bakan,Pursat,Cambodia,6350.9,6085.462,0.0822139715932825
80104,801,8,KHM,Boeng Khyang,Kandal Stueng,Kandal,Cambodia,1677.876,1575.124,0.0618198948146305
30501,305,3,KHM,Boeng Kok,Kampong Cham,Kampong Cham,Cambodia,25.572,22.651,0.060880314334908
80603,806,8,KHM,Boeng Krum,Lvea Aem,Kandal,Cambodia,639.236,611.986,0.054229998725461
60701,607,6,KHM,Boeng Lvea,Santuk,Kampong Thom,Cambodia,4327.193,2279.356,0.0275985848634439
171301,1713,17,KHM,Boeng Mealea,Svay Leu,Siemreap,Cambodia,13847.137,10263.067,0.105792060014808
31302,313,3,KHM,Boeng Nay,Prey Chhor,Kampong Cham,Cambodia,6962.821,2018.121,0.0713718354845919
70303,703,7,KHM,Boeng Nimol,Chhuk,Kampot,Cambodia,2583.277,2474.637,0.0655292069099428
140101,1401,14,KHM,Boeng Preah,Ba Phnum,Prey Veng,Cambodia,4632.458,4478.45,0.192553227120991
90601,906,9,KHM,Boeng Preav,Srae Ambel,Koh Kong,Cambodia,1189.038,1116.907,0.0540859713476592
20207,202,2,KHM,Boeng Pring,Thma Koul,Battambang,Cambodia,8639.461,8124.563,0.0689361384729246
120308,1203,12,KHM,Boeng Proluet,Prampir Meakkakra,Phnom Penh,Cambodia,0,0,0
250202,2502,25,KHM,Boeng Pruol,Tboung Khmum,Tboung Khmum,Cambodia,1794.909,1701.318,0.0294841998967859
21202,212,2,KHM,Boeng Reang,Kamrieng,Battambang,Cambodia,3081.838,2582.649,0.189772981152298
120204,1202,12,KHM,Boeng Reang,Doun Penh,Phnom Penh,Cambodia,0,0,0
70601,706,7,KHM,Boeng Sala Khang Cheung,Kampong Trach,Kampot,Cambodia,2295.175,2206.318,0.08108124032891
70602,706,7,KHM,Boeng Sala Khang Tboung,Kampong Trach,Kampot,Cambodia,3073.611,2918.794,0.0811396761813269
120410,1204,12,KHM,Boeng Salang,Tuol Kouk,Phnom Penh,Cambodia,0,0,0
180202,1802,18,KHM,Boeng Ta Prum,Prey Nob,Preah Sihanouk,Cambodia,1236.2,875.177,0.108108416925948
121406,1214,12,KHM,Boeng Thum,Kamboul,Phnom Penh,Cambodia,1145.81,1110.262,0.215356375342036
120111,1201,12,KHM,Boeng Trabaek,Chamkar Mon,Phnom Penh,Cambodia,0,0,0
210701,2107,21,KHM,Boeng Tranh Khang Cheung,Samraong,Takeo,Cambodia,2309.272,2206.713,0.133416080840599
210702,2107,21,KHM,Boeng Tranh Khang Tboung,Samraong,Takeo,Cambodia,2772.593,2675.029,0.131190727278097
70701,707,7,KHM,Boeng Tuk,Tuek Chhou,Kampot,Cambodia,309.761,250.25,0.0463296703296703
120605,1206,12,KHM,Boeng Tumpun Ti 2,Mean Chey,Phnom Penh,Cambodia,1.07,0.13,0.230769230769231
20408,204,2,KHM,Boeung Pram,Bavel,Battambang,Cambodia,8546.251,2159.302,0.0805380627628743
210301,2103,21,KHM,Borei Cholsar,Borei Cholsar,Takeo,Cambodia,5320.922,4952.669,0.108717138173377
30201,302,3,KHM,Bos Khnor,Chamkar Leu,Kampong Cham,Cambodia,6988.362,6002.123,0.133512758735534
100601,1006,10,KHM,Bos Leav,Chetr Borei,Kratie,Cambodia,3390.078,3031.655,0.0811893173860482
200301,2003,20,KHM,Bos Mon,Rumduol,Svay Rieng,Cambodia,3232.032,2998.345,0.135375015216728
10409,104,1,KHM,Bos Sbov,Preah Netr Preah,Banteay Meanchey,Cambodia,13293.924,2925.342,0.0294666401398537
220402,2204,22,KHM,Bos Sbov,Samraong,Oddar Meanchey,Cambodia,9630.936,6301.526,0.0797052967804941
21103,211,2,KHM,Bour,Phnum Proek,Battambang,Cambodia,4182.099,3488.332,0.172035803931507
110404,1104,11,KHM,Bu Sra,Pech Chreada,Mondul Kiri,Cambodia,1990.501,973.157,0.0394427620620311
180104,1801,18,KHM,Buon,Preah Sihanouk,Preah Sihanouk,Cambodia,92.997,77.768,0.307993004834894
160601,1606,16,KHM,Cha Ung,Ou Chum,Ratanak Kiri,Cambodia,843.964,0,0
20105,201,2,KHM,Chaeng Mean Chey,Banan,Battambang,Cambodia,10821.448,9944.594,0.139336809526865
60105,601,6,KHM,Chaeung Daeung,Baray,Kampong Thom,Cambodia,7100.918,6797.053,0.0270270071455968
40103,401,4,KHM,Chak,Baribour,Kampong Chhnang,Cambodia,1710.583,0,0
250302,2503,25,KHM,Chak,Ou Reang Ov,Tboung Khmum,Cambodia,6199.012,5946.139,0.164809971647148
120607,1206,12,KHM,Chak Angrae Kraom,Mean Chey,Phnom Penh,Cambodia,132.652,128.172,0.235792528789439
120606,1206,12,KHM,Chak Angrae Leu,Mean Chey,Phnom Penh,Cambodia,11.169,5.05,0.235841584158416
120207,1202,12,KHM,Chakto Mukh,Doun Penh,Phnom Penh,Cambodia,1.22,0,0
140302,1403,14,KHM,Cham,Kampong Trabaek,Prey Veng,Cambodia,4717.183,4482.229,0.215428305871922
100301,1003,10,KHM,0,Prek Prasab,Kratie,Cambodia,1394.138,1229.153,0.243243111313238
50601,506,5,KHM,Chambak,Phnum Sruoch,Kampong Speu,Cambodia,2202.023,2048.085,0.0977283657660693
200503,2005,20,KHM,Chambak,Svay Chrum,Svay Rieng,Cambodia,3652.385,3514.458,0.1621621314012
210201,2102,21,KHM,Chambak,Bati,Takeo,Cambodia,2340.226,2240.434,0.135134978312238
30202,302,3,KHM,Chamkar Andoung,Chamkar Leu,Kampong Cham,Cambodia,4542.606,2768.104,0.113380494374489
190502,1905,19,KHM,Chamkar Leu,Thala Barivat,Stung Treng,Cambodia,1600.568,953.651,0.127414536345057
180401,1804,18,KHM,Chamkar Luong,Kampong Seila,Preah Sihanouk,Cambodia,382.403,372.02,0.049451642384818
60802,608,6,KHM,Chamna Kraom,Stoung,Kampong Thom,Cambodia,15359.391,7168.221,0.0807480684538047
60803,608,6,KHM,Chamna Leu,Stoung,Kampong Thom,Cambodia,4098.33,3910.419,0.0798709805777846
10203,102,1,KHM,Chamnaom,Mongkol Borei,Banteay Meanchey,Cambodia,12283.348,11939.612,0.0325034012830568
210603,2106,21,KHM,Champa,Prey Kabbas,Takeo,Cambodia,1632.688,1555.645,0.189189050201042
70103,701,7,KHM,Champei,Angkor Chey,Kampot,Cambodia,3340.713,3172.512,0.0970593649448765
210202,2102,21,KHM,Champei,Bati,Takeo,Cambodia,2289.361,2168.443,0.1351352099179
130601,1306,13,KHM,Chamraeun,Sangkum Thmei,Preah Vihear,Cambodia,3573.288,0,0
150501,1505,15,KHM,Chamraeun Phal,Pursat,Pursat,Cambodia,5111.072,5043.988,0.106630507447678
250701,2507,25,KHM,Chan Mul,Memot,Tboung Khmum,Cambodia,542.844,0,0
171101,1711,17,KHM,Chan Sa,Soutr Nikom,Siemreap,Cambodia,7674.611,6644.258,0.128661770810224
50501,505,5,KHM,Chan Saen,Odongk,Kampong Speu,Cambodia,2571.23,2420.005,0.059660620535908
10501,105,1,KHM,Changha,Ou Chrov,Banteay Meanchey,Cambodia,7931.244,7220.252,0.0271813227571558
100602,1006,10,KHM,Changkrang,Chetr Borei,Kratie,Cambodia,4406.279,1593.25,0.0760420524085988
170601,1706,17,KHM,Chanleas Dai,Kralanh,Siemreap,Cambodia,8359.482,8178.855,0.0805757040563747
200103,2001,20,KHM,Chantrea,Chantrea,Svay Rieng,Cambodia,6849.835,5528.914,0.194608742331677
200405,2004,20,KHM,Chantrei,Romeas Haek,Svay Rieng,Cambodia,2959.417,2815.865,0.0854778194267126
120905,1209,12,KHM,Chaom Chau Ti 1,Pur SenChey,Phnom Penh,Cambodia,255.405,229.756,0.189192012395759
40803,408,4,KHM,Chaong Maong,Tuek Phos,Kampong Chhnang,Cambodia,5548.751,5366.221,0.0297155111576657
210604,2106,21,KHM,Char,Prey Kabbas,Takeo,Cambodia,3387.761,3209.341,0.186136655469145
170101,1701,17,KHM,Char Chhuk,Angkor Chum,Siemreap,Cambodia,5857.823,5701.347,0.129620947470835
30102,301,3,KHM,Chbar Ampov,Batheay,Kampong Cham,Cambodia,4485.698,4355.059,0.131012920835286
121202,1212,12,KHM,Chbar Ampov Ti Pir,Chbar Ampov,Phnom Penh,Cambodia,0.26,0.02,0.25
50201,502,5,KHM,Chbar Mon,Chbar Mon,Kampong Speu,Cambodia,2391.592,2311.509,0.0540538669760749
141302,1413,14,KHM,Chea Khlang,Svay Antor,Prey Veng,Cambodia,2735.561,2628.41,0.296995902465749
140201,1402,14,KHM,Cheach,Kamchay Mear,Prey Veng,Cambodia,5495.028,5373.18,0.216215723277463
30103,301,3,KHM,Chealea,Batheay,Kampong Cham,Cambodia,4128.227,3979.9,0.135135053644564
140303,1403,14,KHM,Cheang Daek,Kampong Trabaek,Prey Veng,Cambodia,7737.439,7589.554,0.216216262510287
210902,2109,21,KHM,Cheang Tong,Tram Kak,Takeo,Cambodia,3320.066,3201.501,0.0564332167942474
200605,2006,20,KHM,Chek,Svay Rieng,Svay Rieng,Cambodia,2513.439,2416.862,0.163169018338656
120515,1205,12,KHM,Cheung Aek,Dangkao,Phnom Penh,Cambodia,441.393,418.814,0.182009197400278
80105,801,8,KHM,Cheung Kaeub,Kandal Stueng,Kandal,Cambodia,974.583,917.914,0.0596864194249134
180204,1802,18,KHM,Cheung Kou,Prey Nob,Preah Sihanouk,Cambodia,498.007,459.961,0.108109165777098
40603,406,4,KHM,Cheung Kreav,Rolea B'ier,Kampong Chhnang,Cambodia,3882.511,3726.365,0.0270714221500041
210703,2107,21,KHM,Cheung Kuon,Samraong,Takeo,Cambodia,1733.815,1690.698,0.135571817083832
140102,1401,14,KHM,Cheung Phnum,Ba Phnum,Prey Veng,Cambodia,2993.985,2869.128,0.193971129904278
30104,301,3,KHM,Cheung Prey,Batheay,Kampong Cham,Cambodia,1625.728,1544.696,0.134317043612465
50502,505,5,KHM,Cheung Roas,Odongk,Kampong Speu,Cambodia,3328.285,3200.246,0.0664530164243624
220301,2203,22,KHM,Cheung Tien,Chong Kal,Oddar Meanchey,Cambodia,8616.306,8413.279,0.0623687862960446
141002,1410,14,KHM,Cheung Tuek,Prey Veng,Prey Veng,Cambodia,1491.876,1448.998,0.108107809672615
60201,602,6,KHM,Chey,Kampong Svay,Kampong Thom,Cambodia,3437.748,3266.358,0.0302122425037304
210302,2103,21,KHM,Chey Chouk,Borei Cholsar,Takeo,Cambodia,3722.101,3516.827,0.117968839524947
120208,1202,12,KHM,Chey Chummeah,Doun Penh,Phnom Penh,Cambodia,0,0,0
140904,1409,14,KHM,Chey Kampok,Preah Sdach,Prey Veng,Cambodia,3615.314,3458.935,0.324324394647485
160501,1605,16,KHM,Chey Otdam,Lumphat,Ratanak Kiri,Cambodia,6830.988,5.553,0.0810372771474878
80302,803,8,KHM,Chey Thum,Khsach Kandal,Kandal,Cambodia,3220.651,3121.541,0.160643733335554
30203,302,3,KHM,Cheyyou,Chamkar Leu,Kampong Cham,Cambodia,3914.339,3771.217,0.133996532153944
130201,1302,13,KHM,Chhaeb Muoy,Chhaeb,Preah Vihear,Cambodia,4463.593,2845.514,0.0898990481157358
130202,1302,13,KHM,Chhaeb Pir,Chhaeb,Preah Vihear,Cambodia,3530.298,2869.914,0.0874486134427722
80803,808,8,KHM,Chhak Chheu Neang,Angk Snuol,Kandal,Cambodia,641.474,581.566,0.216216216216216
121201,1212,12,KHM,Chhbar Ampov Ti Muoy,Chbar Ampov,Phnom Penh,Cambodia,0,0,0
40701,407,4,KHM,Chhean Laeung,Sameakki Mean Chey,Kampong Chhnang,Cambodia,5030.098,3784.546,0.0719798358904873
130703,1307,13,KHM,Chhean Mukh,Tbaeng Mean Chey,Preah Vihear,Cambodia,3526.117,2964.274,0.0867294993647686
140103,1401,14,KHM,Chheu Kach,Ba Phnum,Prey Veng,Cambodia,3590.879,3454.796,0.192359259417922
80401,804,8,KHM,Chheu Kmau,Kaoh Thum,Kandal,Cambodia,4730.921,3951.059,0.108167962057767
20104,201,2,KHM,Chheu Teal,Banan,Battambang,Cambodia,2811.486,2720.675,0.107328512225826
60601,606,6,KHM,Chheu Teal,Sandan,Kampong Thom,Cambodia,5625.258,4854.779,0.0270269769231514
80202,802,8,KHM,Chheu Teal,Kien Svay,Kandal,Cambodia,739.204,596.821,0.0820882643204579
200507,2005,20,KHM,Chheu Teal,Svay Chrum,Svay Rieng,Cambodia,3892.926,3723.174,0.168427261256122
150304,1503,15,KHM,Chheu Tom,Krakor,Pursat,Cambodia,12500.049,12159.063,0.0569015063085042
100101,1001,10,KHM,Chhloung,Chhloung,Kratie,Cambodia,1157.866,1141.674,0.187223322945079
21306,213,2,KHM,Chhnal Moan,Koas Krala,Battambang,Cambodia,36109.609,28971.316,0.15086132090099
40102,401,4,KHM,Chhnok Tru,Baribour,Kampong Chhnang,Cambodia,85.754,0,0
60501,605,6,KHM,Chhuk,Prasat Sambour,Kampong Thom,Cambodia,3433.546,3301.505,0.0809791292153124
70304,703,7,KHM,Chhuk,Chhuk,Kampot,Cambodia,2494.074,2429.645,0.0711005105684164
250401,2504,25,KHM,Chhuk,Krouch Chhmar,Tboung Khmum,Cambodia,5742.796,4219.123,0.178794028996073
60107,601,6,KHM,Chhuk Khsach,Baray,Kampong Thom,Cambodia,6168.396,5944.325,0.0282957274375139
40502,405,4,KHM,Chhuk Sa,Kampong Tralach,Kampong Chhnang,Cambodia,3739.432,3613.926,0.0746216164913172
80901,809,8,KHM,Chhveang,Ponhea Lueu,Kandal,Cambodia,1741.244,1677.604,0.190264210147329
