ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_agri_ESA20_agri,agri_ESA20_agri_exp,agri_ESA20_agri_freq
250206,2502,25,KHM,Chirou Ti Pir,Tboung Khmum,Tboung Khmum,Cambodia,3804.336,2241.847,0.0540540902211435
10401,104,1,KHM,Chnuor Mean Chey,Preah Netr Preah,Banteay Meanchey,Cambodia,5707.463,698.199,0.0275408586950139
250702,2507,25,KHM,Choam,Memot,Tboung Khmum,Cambodia,968.847,37.512,0.0270313499680102
250703,2507,25,KHM,Choam Kravien,Memot,Tboung Khmum,Cambodia,3187.922,159.619,0.0645223939505949
130301,1303,13,KHM,Choam Ksant,Choam Ksant,Preah Vihear,Cambodia,13216.597,4594.571,0.054054012877372
50602,506,5,KHM,Choam Sangkae,Phnum Sruoch,Kampong Speu,Cambodia,12435.395,320.71,0.10053631006205
250704,2507,25,KHM,Choam Ta Mau,Memot,Tboung Khmum,Cambodia,1354.795,263.083,0.0270256915118043
250208,2502,25,KHM,Chob,Tboung Khmum,Tboung Khmum,Cambodia,1566.066,716.84,0.055561910607667
170201,1702,17,KHM,Chob Ta Trav,Angkor Thum,Siemreap,Cambodia,6866.393,221.653,0.162163381501717
10402,104,1,KHM,Chob Vari,Preah Netr Preah,Banteay Meanchey,Cambodia,8372.995,78.982,0.0270314755260692
40201,402,4,KHM,Chol Sar,Chol Kiri,Kampong Chhnang,Cambodia,3226.325,74.389,0.391657368696985
20304,203,2,KHM,Chomkar Somraong,Battambang,Battambang,Cambodia,659.718,0,0
140401,1404,14,KHM,Chong Ampil,Kanhchriech,Prey Veng,Cambodia,3997.485,117.347,0.0270309424186387
250501,2505,25,KHM,Chong Cheach,Dambae,Tboung Khmum,Cambodia,5267.428,995.699,0.0810797238924615
60108,601,6,KHM,Chong Doung,Baray,Kampong Thom,Cambodia,10978.66,3330.292,0.108108237956311
220302,2203,22,KHM,Chong Kal,Chong Kal,Oddar Meanchey,Cambodia,24928.496,232.499,0.0810799186233059
171007,1710,17,KHM,Chong Khnies,Siem Reap,Siemreap,Cambodia,159.796,0.67,0.270149253731343
110101,1101,11,KHM,Chong Phlah,Kaev Seima,Mondul Kiri,Cambodia,3813.507,21.611,0.108093100735736
50302,503,5,KHM,Chongruk,Kong Pisei,Kampong Speu,Cambodia,2846.331,387.378,0.162162022623897
130104,1301,13,KHM,Chrach,Chey Saen,Preah Vihear,Cambodia,3590.77,531.529,0.100645496294652
200803,2008,20,KHM,Chrak Mtes,Bavet,Svay Rieng,Cambodia,4428.41,3097.22,0.161845138543597
60906,609,6,KHM,Chraneang,Taing Kouk,Kampong Thom,Cambodia,2329.927,1152.907,0.107934985215633
120711,1207,12,KHM,Chrang Chamreh Ti Muoy,Russey Keo,Phnom Penh,Cambodia,7.06,0.83,0.243373493975904
120712,1207,12,KHM,Chrang Chamreh Ti Pir,Russey Keo,Phnom Penh,Cambodia,26.8,1.68,0.243452380952381
40401,404,4,KHM,Chranouk,Kampong Leaeng,Kampong Chhnang,Cambodia,7352.632,794.77,0.209724826050304
171006,1710,17,KHM,Chreav,Siem Reap,Siemreap,Cambodia,882.959,60.97,0.267278989667049
40503,405,4,KHM,Chres,Kampong Tralach,Kampong Chhnang,Cambodia,2445.465,718.744,0.405405819039881
70401,704,7,KHM,Chres,Chum Kiri,Kampot,Cambodia,1551.411,1295.593,0.0547239758164794
140502,1405,14,KHM,Chres,Me Sang,Prey Veng,Cambodia,4823.359,0,0
200104,2001,20,KHM,Chres,Chantrea,Svay Rieng,Cambodia,4617.443,2966.357,0.052848325403854
20204,202,2,KHM,Chrey,Thma Koul,Battambang,Cambodia,6398.661,616.498,0.0315183504244945
20605,206,2,KHM,Chrey,Moung Ruessei,Battambang,Cambodia,10020.204,6596.461,0.108108120399711
140304,1403,14,KHM,Chrey,Kampong Trabaek,Prey Veng,Cambodia,2428.437,242.464,0.243359838986406
141303,1413,14,KHM,Chrey,Svay Antor,Prey Veng,Cambodia,5059.378,0,0
40604,406,4,KHM,Chrey Bak,Rolea B'ier,Kampong Chhnang,Cambodia,3899.792,353.08,0.085595332502549
141202,1412,14,KHM,Chrey Khmum,Sithor Kandal,Prey Veng,Cambodia,4221.575,3329.007,0.0530137064896529
80902,809,8,KHM,Chrey Loas,Ponhea Lueu,Kandal,Cambodia,2323.94,484.601,0.378379326497469
21006,210,2,KHM,Chrey Seima,Sampov Lun,Battambang,Cambodia,7387.686,3089.669,0.130626937707567
200406,2004,20,KHM,Chrey Thum,Romeas Haek,Svay Rieng,Cambodia,5352.941,0,0
31303,313,3,KHM,Chrey Vien,Prey Chhor,Kampong Cham,Cambodia,2693.211,651.059,0.027125037822993
60702,607,6,KHM,Chroab,Santuk,Kampong Thom,Cambodia,4719.131,2269.277,0.108108000918354
60909,609,6,KHM,Chrolong,Taing Kouk,Kampong Thom,Cambodia,4034.748,839.689,0.108107882799465
100302,1003,10,KHM,Chrouy Banteay,Prek Prasab,Kratie,Cambodia,15775.942,3569.624,0.13387376373534
121001,1210,12,KHM,Chrouy Changvar,Chraoy Chongvar,Phnom Penh,Cambodia,20.45,0,0
171201,1712,17,KHM,Chrouy Neang Nguon,Srei Snam,Siemreap,Cambodia,6891.933,28.641,0.0810725882476171
90301,903,9,KHM,Chrouy Pras,Kaoh Kong,Koh Kong,Cambodia,184.451,3.64,0.0510989010989011
20206,202,2,KHM,Chrouy Sdau,Thma Koul,Battambang,Cambodia,8914.433,8403.192,0.0270269916479357
90604,906,9,KHM,Chrouy Svay,Srae Ambel,Koh Kong,Cambodia,1406.439,314.75,0.0270277998411438
80402,804,8,KHM,Chrouy Ta Kaev,Kaoh Thum,Kandal,Cambodia,2948.246,2491.53,0.189188972237942
200304,2003,20,KHM,Chrung Popel,Rumduol,Svay Rieng,Cambodia,2645.906,0,0
70702,707,7,KHM,Chum Kriel,Tuek Chhou,Kampot,Cambodia,629.221,92.043,0.0278022228740915
250402,2504,25,KHM,Chumnik,Krouch Chhmar,Tboung Khmum,Cambodia,1310.005,1089.112,0.108160593217227
90703,907,9,KHM,Chumnoab,Thma Bang,Koh Kong,Cambodia,22.88,0,0
50503,505,5,KHM,Chumpu Proeks,Odongk,Kampong Speu,Cambodia,2112.374,0,0
70402,704,7,KHM,Chumpu Voan,Chum Kiri,Kampot,Cambodia,4716.124,1648.687,0.0540539229095638
210704,2107,21,KHM,Chumreah Pen,Samraong,Takeo,Cambodia,3617.845,0,0
70106,701,7,KHM,Daeum Doung,Angkor Chey,Kampot,Cambodia,1148.334,570.348,0.108107681625955
80106,801,8,KHM,Daeum Rues,Kandal Stueng,Kandal,Cambodia,1808.351,0,0
110301,1103,11,KHM,Dak Dam,Ou Reang,Mondul Kiri,Cambodia,2274.424,0,0
171102,1711,17,KHM,Dam Daek,Soutr Nikom,Siemreap,Cambodia,2674.078,0,0
250502,2505,25,KHM,Dambae,Dambae,Tboung Khmum,Cambodia,2709.806,337.841,0.0810825210676028
70104,701,7,KHM,Dambouk Khpos,Angkor Chey,Kampot,Cambodia,5238.688,2411.523,0.106397907048782
50603,506,5,KHM,Dambouk Rung,Phnum Sruoch,Kampong Speu,Cambodia,9845.27,45.388,0.189190975588261
80804,808,8,KHM,Damnak Ampil,Angk Snuol,Kandal,Cambodia,629.821,0,0
70603,706,7,KHM,Damnak Kantuot Khang Cheung,Kampong Trach,Kampot,Cambodia,1984.463,638.467,0.0810817160479712
70604,706,7,KHM,Damnak Kantuot Khang Tboung,Kampong Trach,Kampot,Cambodia,2212.791,596.445,0.0810804013781656
50513,505,5,KHM,Damnak Reang,Odongk,Kampong Speu,Cambodia,2340.241,0,0
70501,705,7,KHM,Damnak Sokram,Dang Tong,Kampot,Cambodia,3271.44,1186.022,0.0810811266570097
60301,603,6,KHM,Damrei Choan Khla,Stueng Saen,Kampong Thom,Cambodia,859.851,296.9,0.0326103065005052
100102,1001,10,KHM,Damrei Phong,Chhloung,Kratie,Cambodia,3813.14,1536.661,0.128798088843278
141304,1413,14,KHM,Damrei Puon,Svay Antor,Prey Veng,Cambodia,6891.891,476.248,0.0757147536577581
60202,602,6,KHM,Damrei Slab,Kampong Svay,Kampong Thom,Cambodia,10089.461,25.209,0.106152564560276
250303,2503,25,KHM,Damril,Ou Reang Ov,Tboung Khmum,Cambodia,4847.105,438.266,0.0891695910702633
70105,701,7,KHM,Dan Koum,Angkor Chey,Kampot,Cambodia,2416.62,595.678,0.105429443424132
171103,1711,17,KHM,Dan Run,Soutr Nikom,Siemreap,Cambodia,3225.946,849.813,0.162162734625147
60602,606,6,KHM,Dang Kambet,Sandan,Kampong Thom,Cambodia,1433.528,49.808,0.0801076132348217
31503,315,3,KHM,Dang Kdar,Stueng Trang,Kampong Cham,Cambodia,6881.336,130,0.108107692307692
90605,906,9,KHM,Dang Peaeng,Srae Ambel,Koh Kong,Cambodia,3292.817,1463.441,0.0270267130687195
70502,705,7,KHM,Dang Tong,Dang Tong,Kampot,Cambodia,4114.636,2372.83,0.0810812405439918
90402,904,9,KHM,Dang Tong,Khemara Phoumin,Koh Kong,Cambodia,2.47,0,0
120501,1205,12,KHM,Dangkao,Dangkao,Phnom Penh,Cambodia,333.513,12.408,0.135154738878143
40402,404,4,KHM,Dar,Kampong Leaeng,Kampong Chhnang,Cambodia,4571.744,1368.543,0.216216077974897
100603,1006,10,KHM,Dar,Chetr Borei,Kratie,Cambodia,5472.327,1136.33,0.108107679987328
250705,2507,25,KHM,Dar,Memot,Tboung Khmum,Cambodia,3807.172,871.408,0.0270275232726805
70315,703,7,KHM,Dechou Akphivoadth,Chhuk,Kampot,Cambodia,2604.86,0,0
80203,802,8,KHM,Dei Edth,Kien Svay,Kandal,Cambodia,569.675,478.107,0.162120613168182
81103,811,8,KHM,Doeum Mien,Ta Khmau,Kandal,Cambodia,53.99,49.331,0.0781455879669984
21305,213,2,KHM,Doun Ba,Koas Krala,Battambang,Cambodia,12885.246,377.383,0.0814742582469269
170702,1707,17,KHM,Doun Kaev,Puok,Siemreap,Cambodia,5410.224,1058.522,0.0552147239263804
140202,1402,14,KHM,Doun Koeng,Kamchay Mear,Prey Veng,Cambodia,5284.114,0,0
170102,1701,17,KHM,Doun Peng,Angkor Chum,Siemreap,Cambodia,6749.009,58.291,0.108112744677566
200508,2005,20,KHM,Doun Sa,Svay Chrum,Svay Rieng,Cambodia,2648.284,0,0
70305,703,7,KHM,Doun Yay,Chhuk,Kampot,Cambodia,1104.75,5.49,0.0810564663023679
60401,604,6,KHM,Doung,Prasat Ballangk,Kampong Thom,Cambodia,8952.167,106.981,0.0810798179115918
200407,2004,20,KHM,Doung,Romeas Haek,Svay Rieng,Cambodia,5222.813,843.113,0.0785066770409186
210203,2102,21,KHM,Doung,Bati,Takeo,Cambodia,2764.709,705.233,0.285165328338294
210303,2103,21,KHM,Doung Khpos,Borei Cholsar,Takeo,Cambodia,3172.099,1896.479,0.157874144664929
250602,2506,25,KHM,Dountei,Ponhea Kraek,Tboung Khmum,Cambodia,8014.458,107.431,0.0270313038136106
21303,213,2,KHM,Hab,Koas Krala,Battambang,Cambodia,5646.613,894.244,0.0820044641059934
100103,1001,10,KHM,Han Chey,Chhloung,Kratie,Cambodia,1994.344,1903.685,0.108036255998235
30602,306,3,KHM,Hanchey,Kampong Siem,Kampong Cham,Cambodia,1026.675,711.144,0.0270268750070309
50401,504,5,KHM,Haong Samnam,Aoral,Kampong Speu,Cambodia,7037.373,0,0
160903,1609,16,KHM,Hat Pak,Veun Sai,Ratanak Kiri,Cambodia,833.54,230.774,0.0270264414535433
80502,805,8,KHM,K'am Samnar,Leuk Daek,Kandal,Cambodia,2458.232,2057.172,0.25867307157593
160904,1609,16,KHM,Ka Choun,Veun Sai,Ratanak Kiri,Cambodia,898.177,471.542,0.0270262245992934
160502,1605,16,KHM,Ka Laeng,Lumphat,Ratanak Kiri,Cambodia,11844.891,0,0
160201,1602,16,KHM,Kachanh,Ban Lung,Ratanak Kiri,Cambodia,448.302,0,0
230201,2302,23,KHM,Kaeb,Kaeb,Kep,Cambodia,595.115,352.54,0.102603959834345
180304,1803,18,KHM,Kaev Phos,Stueng Hav,Preah Sihanouk,Cambodia,420.821,35.422,0.02701710801197
170704,1707,17,KHM,Kaev Poar,Puok,Siemreap,Cambodia,4568.775,1756.35,0.0540848919634469
50702,507,5,KHM,Kahaeng,Samraong Tong,Kampong Speu,Cambodia,1838.832,0,0
50113,501,5,KHM,Kak,Basedth,Kampong Speu,Cambodia,2513.128,300.179,0.108108828399055
160301,1603,16,KHM,Kak,Bar Kaev,Ratanak Kiri,Cambodia,1277.114,0,0
250603,2506,25,KHM,Kak,Ponhea Kraek,Tboung Khmum,Cambodia,7593.682,25.893,0.0270343336036767
120908,1209,12,KHM,Kakab Ti 1,Pur SenChey,Phnom Penh,Cambodia,4.32,0,0
20607,206,2,KHM,Kakaoh,Moung Ruessei,Battambang,Cambodia,9911.211,1386.69,0.107975106188117
60704,607,6,KHM,Kakaoh,Santuk,Kampong Thom,Cambodia,11389.047,7804.552,0.101419402420536
160604,1606,16,KHM,Kalai,Ou Chum,Ratanak Kiri,Cambodia,563.047,0,0
121401,1214,12,KHM,Kamboul,Kamboul,Phnom Penh,Cambodia,962.904,0,0
210403,2104,21,KHM,Kamnab,Kiri Vong,Takeo,Cambodia,3251.79,3029.96,0.216216385694861
210404,2104,21,KHM,Kampeaeng,Kiri Vong,Takeo,Cambodia,3955.898,0,0
210605,2106,21,KHM,Kampeaeng,Prey Kabbas,Takeo,Cambodia,1802.756,969.849,0.161842719846079
180301,1803,18,KHM,Kampenh,Stueng Hav,Preah Sihanouk,Cambodia,26.379,0,0
190101,1901,19,KHM,Kamphun,Sesan,Stung Treng,Cambodia,1792.542,421.203,0.0270273478583961
250706,2507,25,KHM,Kampoan,Memot,Tboung Khmum,Cambodia,6414.287,1447.434,0.0381032917563081
200305,2003,20,KHM,Kampong Ampil,Rumduol,Svay Rieng,Cambodia,2243.082,32.251,0.0810827571238101
70803,708,7,KHM,Kampong Bay,Kampot,Kampot,Cambodia,8.271,0.01,0.2
200303,2003,20,KHM,Kampong Chak,Rumduol,Svay Rieng,Cambodia,2291.834,18.261,0.162148841793987
30502,305,3,KHM,Kampong Cham,Kampong Cham,Kampong Cham,Cambodia,1.37,0.55,0.08
100402,1004,10,KHM,Kampong Cham,Sambour,Kratie,Cambodia,3349.06,1566.767,0.0540539850532976
80303,803,8,KHM,Kampong Chamlang,Khsach Kandal,Kandal,Cambodia,814.327,738.015,0.105195693854461
200504,2005,20,KHM,Kampong Chamlang,Svay Chrum,Svay Rieng,Cambodia,4081.373,1384.961,0.269142596795144
60804,608,6,KHM,Kampong Chen Cheung,Stoung,Kampong Thom,Cambodia,4174.423,936.235,0.0270274023081812
60805,608,6,KHM,Kampong Chen Tboung,Stoung,Kampong Thom,Cambodia,766.293,1,0.027
40302,403,4,KHM,Kampong Chhnang,Kampong Chhnang,Kampong Chhnang,Cambodia,1236.814,389.473,0.189117088989481
100104,1001,10,KHM,Kampong Damrei,Chhloung,Kratie,Cambodia,7773.89,1153.872,0.134432588710013
40403,404,4,KHM,Kampong Hau,Kampong Leaeng,Kampong Chhnang,Cambodia,1212.287,519.869,0.216112135941939
70801,708,7,KHM,Kampong Kandal,Kampot,Kampot,Cambodia,11.579,2.01,0.243283582089552
170403,1704,17,KHM,Kampong Kdei,Chi Kraeng,Siemreap,Cambodia,3352.565,0,0
171104,1711,17,KHM,Kampong Khleang,Soutr Nikom,Siemreap,Cambodia,726.28,0,0
80403,804,8,KHM,Kampong Kong,Kaoh Thum,Kandal,Cambodia,2228.601,2128.259,0.189189379676064
100303,1003,10,KHM,Kampong Kor,Prek Prasab,Kratie,Cambodia,903.158,740.048,0.135135829027306
60203,602,6,KHM,Kampong Kou,Kampong Svay,Kampong Thom,Cambodia,1901.581,1464.581,0.10667146439835
60306,603,6,KHM,Kampong Krabau,Stueng Saen,Kampong Thom,Cambodia,536.412,123.401,0.0298538909733309
70703,707,7,KHM,Kampong Kraeng,Tuek Chhou,Kampot,Cambodia,503.053,192.818,0.0270254851725461
210304,2103,21,KHM,Kampong Krasang,Borei Cholsar,Takeo,Cambodia,7514.688,6148.709,0.163228736308711
141003,1410,14,KHM,Kampong Leav,Prey Veng,Prey Veng,Cambodia,731.265,372.999,0.216215056876828
20902,209,2,KHM,Kampong Lpov,Samlout,Battambang,Cambodia,14873.498,2829.082,0.0818813311173024
80903,809,8,KHM,Kampong Luong,Ponhea Lueu,Kandal,Cambodia,1052.386,620.65,0.378967211794087
150305,1503,15,KHM,Kampong Luong,Krakor,Pursat,Cambodia,439.329,181.858,0.0270265811787219
80904,809,8,KHM,Kampong Os,Ponhea Lueu,Kandal,Cambodia,5777.398,4653.103,0.361777076501423
40203,402,4,KHM,Kampong Ous,Chol Kiri,Kampong Chhnang,Cambodia,1391.693,601.494,0.392718796862479
170904,1709,17,KHM,Kampong Phluk,Prasat Bakong,Siemreap,Cambodia,849.413,342.33,0.21620950544796
80501,805,8,KHM,Kampong Phnum,Leuk Daek,Kandal,Cambodia,2566.748,482.901,0.263074626062071
140801,1408,14,KHM,Kampong Popil,Pea Reang,Prey Veng,Cambodia,3204.388,2826.946,0.0305159702378468
150306,1503,15,KHM,Kampong Pou,Krakor,Pursat,Cambodia,4146.091,453.792,0.0270278012834074
130801,1308,13,KHM,Kampong Pranak,Preah Vihear,Preah Vihear,Cambodia,609.962,0,0
140803,1408,14,KHM,Kampong Prang,Pea Reang,Prey Veng,Cambodia,2768.076,2031.359,0.0329237717212959
140602,1406,14,KHM,Kampong Prasat,Peam Chor,Prey Veng,Cambodia,4585.434,4184.824,0.269742287847709
20805,208,2,KHM,Kampong Preah,Sangkae,Battambang,Cambodia,10193.913,5721.65,0.108108150620887
40105,401,4,KHM,Kampong Preah Kokir,Baribour,Kampong Chhnang,Cambodia,389.137,92.795,0.122980764049787
20806,208,2,KHM,Kampong Prieng,Sangkae,Battambang,Cambodia,15826.915,6404.876,0.10810810388835
30801,308,3,KHM,Kampong Reab,Kaoh Soutin,Kampong Cham,Cambodia,1249.922,1013.916,0.0535182401697971
210606,2106,21,KHM,Kampong Reab,Prey Kabbas,Takeo,Cambodia,1977.808,1878.809,0.161654537528828
60303,603,6,KHM,Kampong Roteh,Stueng Saen,Kampong Thom,Cambodia,1.07,0,0
141109,1411,14,KHM,Kampong Ruessei,Pur Rieng,Prey Veng,Cambodia,3182.934,2235.077,0.0304803816602292
81106,811,8,KHM,Kampong Samnanh,Ta Khmau,Kandal,Cambodia,28.68,0.11,0.0818181818181818
70704,707,7,KHM,Kampong Samraong,Tuek Chhou,Kampot,Cambodia,337.405,139.192,0.0270274153686993
180402,1804,18,KHM,Kampong Seila,Kampong Seila,Preah Sihanouk,Cambodia,1478.271,821.683,0.0460481718618981
140905,1409,14,KHM,Kampong Soeng,Preah Sdach,Prey Veng,Cambodia,3744.242,3546.284,0.228262598257782
130207,1302,13,KHM,Kampong Sralau Muoy,Chhaeb,Preah Vihear,Cambodia,1269.916,407.065,0.189188458845639
130208,1302,13,KHM,Kampong Sralau Pir,Chhaeb,Preah Vihear,Cambodia,640.212,287.012,0.178250386743411
10602,106,1,KHM,Kampong Svay,Serei Saophoan,Banteay Meanchey,Cambodia,3878.804,125.86,0.0540521214047354
60204,602,6,KHM,Kampong Svay,Kampong Svay,Kampong Thom,Cambodia,8811.407,2081.104,0.108064277421984
80204,802,8,KHM,Kampong Svay,Kien Svay,Kandal,Cambodia,3267.2,2454.875,0.161934110698101
170602,1706,17,KHM,Kampong Thkov,Kralanh,Siemreap,Cambodia,1426.431,0,0
60703,607,6,KHM,Kampong Thma,Santuk,Kampong Thom,Cambodia,4723.428,214.51,0.108106848165587
60302,603,6,KHM,Kampong Thum,Stueng Saen,Kampong Thom,Cambodia,624.337,351.189,0.027028181406593
140307,1403,14,KHM,Kampong Trabaek,Kampong Trabaek,Prey Veng,Cambodia,2892.436,2280.086,0.242122446258606
200408,2004,20,KHM,Kampong Trach,Romeas Haek,Svay Rieng,Cambodia,4418.881,317.753,0.0799205672330395
70605,706,7,KHM,Kampong Trach Khang Kaeut,Kampong Trach,Kampot,Cambodia,1201.228,910.173,0.0810812889417726
70606,706,7,KHM,Kampong Trach Khang Lech,Kampong Trach,Kampot,Cambodia,3625.875,317.29,0.0810803996344039
40504,405,4,KHM,Kampong Tralach,Kampong Tralach,Kampong Chhnang,Cambodia,3259.342,602.78,0.405404957032417
250403,2504,25,KHM,Kampong Treas,Krouch Chhmar,Tboung Khmum,Cambodia,1642.232,1615.895,0.104287716714267
21201,212,2,KHM,Kamrieng,Kamrieng,Battambang,Cambodia,6523.447,2811.734,0.11063457638596
170906,1709,17,KHM,Kandaek,Prasat Bakong,Siemreap,Cambodia,3601.341,344.465,0.217296387151089
80107,801,8,KHM,Kandaok,Kandal Stueng,Kandal,Cambodia,1340.835,519.687,0.216214760038254
70705,707,7,KHM,Kandaol,Tuek Chhou,Kampot,Cambodia,5260.293,1428.228,0.0270271973382401
90102,901,9,KHM,Kandaol,Botum Sakor,Koh Kong,Cambodia,1118.61,226.195,0.0270253542297575
250604,2506,25,KHM,Kandaol Chrum,Ponhea Kraek,Tboung Khmum,Cambodia,5619.394,305.139,0.027027027027027
50202,502,5,KHM,Kandaol Dom,Chbar Mon,Kampong Speu,Cambodia,724.166,0,0
150203,1502,15,KHM,Kandieng,Kandieng,Pursat,Cambodia,2691.57,643.903,0.0270273628170703
200703,2007,20,KHM,Kandieng Reay,Svay Teab,Svay Rieng,Cambodia,1999.277,934.266,0.162162596091477
210204,2102,21,KHM,Kandoeng,Bati,Takeo,Cambodia,1543.699,0,0
190503,1905,19,KHM,Kang Cham,Thala Barivat,Stung Treng,Cambodia,971.039,515.257,0.0860114467149403
30702,307,3,KHM,Kang Ta Noeng,Kang Meas,Kampong Cham,Cambodia,2381.163,1818.622,0.135135283747805
140802,1408,14,KHM,Kanhcham,Pea Reang,Prey Veng,Cambodia,6212.978,1959.376,0.0272893002670238
100105,1001,10,KHM,Kanhchor,Chhloung,Kratie,Cambodia,1573.906,867.534,0.111644039311428
150204,1502,15,KHM,Kanhchor,Kandieng,Pursat,Cambodia,7334.749,4526.06,0.0270270389698767
140402,1404,14,KHM,Kanhchriech,Kanhchriech,Prey Veng,Cambodia,4169.087,1819.089,0.064883026613871
140305,1403,14,KHM,Kansoam Ak,Kampong Trabaek,Prey Veng,Cambodia,4679.433,846.458,0.24324301973636
121402,1214,12,KHM,Kantaok,Kamboul,Phnom Penh,Cambodia,558.391,0,0
170905,1709,17,KHM,Kantreang,Prasat Bakong,Siemreap,Cambodia,3061.785,0,0
20101,201,2,KHM,Kantueu Muoy,Banan,Battambang,Cambodia,8948.019,3068.142,0.0810809929918498
20102,201,2,KHM,Kantueu Pir,Banan,Battambang,Cambodia,2612.536,1200.666,0.0870583492828147
100604,1006,10,KHM,Kantuot,Chetr Borei,Kratie,Cambodia,2329.055,409.296,0.104933837613854
130306,1303,13,KHM,Kantuot,Choam Ksant,Preah Vihear,Cambodia,19702.473,6052.059,0.0540540004649657
171302,1713,17,KHM,Kantuot,Svay Leu,Siemreap,Cambodia,35720.414,3249.696,0.0546011073035755
31404,314,3,KHM,Kaoh Andaet,Srei Santhor,Kampong Cham,Cambodia,499.182,349.103,0.0345514074642727
81002,810,8,KHM,Kaoh Anlong Chen,S'ang,Kandal,Cambodia,90.854,71.809,0.141040816610731
140603,1406,14,KHM,Kaoh Chek,Peam Chor,Prey Veng,Cambodia,2891.643,2761.887,0.270270289841692
80905,809,8,KHM,Kaoh Chen,Ponhea Lueu,Kandal,Cambodia,2888.027,1535.292,0.374511819250019
20507,205,2,KHM,Kaoh Chiveang,Aek Phnum,Battambang,Cambodia,4.186,0,0
80304,803,8,KHM,Kaoh Chouram,Khsach Kandal,Kandal,Cambodia,513.437,451.341,0.12103708725775
100606,1006,10,KHM,Kaoh Chraeng,Chetr Borei,Kratie,Cambodia,578.15,578.14,0.10863631646314
150210,1502,15,KHM,Kaoh Chum,Kandieng,Pursat,Cambodia,3179.352,0,0
121004,1210,12,KHM,Kaoh Dach,Chraoy Chongvar,Phnom Penh,Cambodia,378.17,262.758,0.242538761902587
80604,806,8,KHM,Kaoh Kaev,Lvea Aem,Kandal,Cambodia,294.204,235.903,0.135386154478748
90302,903,9,KHM,Kaoh Kapi,Kaoh Kong,Koh Kong,Cambodia,1.12,0,0
81003,810,8,KHM,Kaoh Khael,S'ang,Kandal,Cambodia,1367.515,1113.376,0.135134940936395
100404,1004,10,KHM,Kaoh Khnhaer,Sambour,Kratie,Cambodia,4570.507,1400.126,0.0661490465858073
81004,810,8,KHM,Kaoh Khsach Tonlea,S'ang,Kandal,Cambodia,325.981,302.759,0.13513388536757
30605,306,3,KHM,Kaoh Mitt,Kampong Siem,Kampong Cham,Cambodia,808.082,765.004,0.0283763222153087
80305,803,8,KHM,Kaoh Oknha Tei,Khsach Kandal,Kandal,Cambodia,103.982,16.02,0.112047440699126
160905,1609,16,KHM,Kaoh Pang,Veun Sai,Ratanak Kiri,Cambodia,393.416,75.088,0.027021627956531
160906,1609,16,KHM,Kaoh Peak,Veun Sai,Ratanak Kiri,Cambodia,1517.002,659.203,0.0270265760319659
250404,2504,25,KHM,Kaoh Pir,Krouch Chhmar,Tboung Khmum,Cambodia,71.061,56.465,0.0804037899583813
10603,106,1,KHM,Kaoh Pong Satv,Serei Saophoan,Banteay Meanchey,Cambodia,1554.576,93.458,0.0540563675661795
190201,1902,19,KHM,Kaoh Preah,Siem Bouk,Stung Treng,Cambodia,511.43,390.242,0.135134096278719
80605,806,8,KHM,Kaoh Reah,Lvea Aem,Kandal,Cambodia,219.692,106.859,0.135178131930862
30606,306,3,KHM,Kaoh Roka,Kampong Siem,Kampong Cham,Cambodia,1111.128,983.777,0.0307742506685966
140604,1406,14,KHM,Kaoh Roka,Peam Chor,Prey Veng,Cambodia,4442.7,4051.512,0.270270210232624
190202,1902,19,KHM,Kaoh Sampeay,Siem Bouk,Stung Treng,Cambodia,695.112,17.512,0.135164458656921
140605,1406,14,KHM,Kaoh Sampov,Peam Chor,Prey Veng,Cambodia,13785.521,12539.709,0.269906741855014
30607,306,3,KHM,Kaoh Samraong,Kampong Siem,Kampong Cham,Cambodia,1211.078,891.51,0.0271404695404426
90201,902,9,KHM,Kaoh Sdach,Kiri Sakor,Koh Kong,Cambodia,224.138,23.05,0.135140997830803
190602,1906,19,KHM,Kaoh Snaeng,Borei O'Svay Sen C,Stung Treng,Cambodia,679.609,385.03,0.0821390540996806
30802,308,3,KHM,Kaoh Sotin,Kaoh Soutin,Kampong Cham,Cambodia,1421.368,1301.882,0.0453458915631371
190203,1902,19,KHM,Kaoh Sralay,Siem Bouk,Stung Treng,Cambodia,1273.42,705.637,0.130296455543006
40202,402,4,KHM,Kaoh Thkov,Chol Kiri,Kampong Chhnang,Cambodia,10293.473,5290.878,0.392608183367675
80404,804,8,KHM,Kaoh Thum Ka,Kaoh Thum,Kandal,Cambodia,326.406,319.115,0.189188850414427
80405,804,8,KHM,Kaoh Thum Kha,Kaoh Thum,Kandal,Cambodia,449.077,411.374,0.173044480205361
30608,306,3,KHM,Kaoh Tontuem,Kampong Siem,Kampong Cham,Cambodia,369.06,322.09,0.0274178024775684
70707,707,7,KHM,Kaoh Touch,Tuek Chhou,Kampot,Cambodia,456.17,0.42,0.0261904761904762
100207,1002,10,KHM,Kaoh Trong,Kracheh,Kratie,Cambodia,200.721,165.348,0.108879454241962
250605,2506,25,KHM,Kaong Kang,Ponhea Kraek,Tboung Khmum,Cambodia,1864.233,0.25,0.028
